"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"300526","2707939","6","","9999","1 large bar","63988","56.0","","",""
"300523","2707939","3","","9999","Quantity not specified","90000","76.0","","",""
"300529","2707940","5","","9999","1 medium bar","64446","38.0","","",""
"300530","2707940","6","","9999","1 large bar","63988","56.0","","",""
"300528","2707940","4","","9999","1 small bar","64445","25.0","","",""
"300527","2707940","3","","9999","Quantity not specified","90000","76.0","","",""
"300532","2707941","3","","9999","1 cookie","60599","5.0","","",""
"300531","2707941","2","","9999","Quantity not specified","90000","15.0","","",""
"300538","2707942","6","","9999","Quantity not specified","90000","60.0","","",""
"300537","2707942","5","","9999","1 Little Debbie cookie","63775","20.0","","",""
"300536","2707942","4","","9999","1 large","60919","45.0","","",""
"300534","2707942","2","","9999","1 small","62015","20.0","","",""
"300535","2707942","3","","9999","1 medium","61238","30.0","","",""
"300533","2707942","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300539","2707943","2","","9999","Quantity not specified","90000","48.0","","",""
"300540","2707943","3","","9999","1 cookie","60599","24.0","","",""
"300542","2707944","2","","9999","Quantity not specified","90000","60.0","","",""
"300541","2707944","1","","9999","1 cookie","60599","30.0","","",""
"300544","2707945","2","","9999","1 small","62015","20.0","","",""
"300546","2707945","4","","9999","1 large","60919","45.0","","",""
"300547","2707945","5","","9999","Quantity not specified","90000","60.0","","",""
"300545","2707945","3","","9999","1 medium","61238","30.0","","",""
"300543","2707945","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300551","2707946","4","","9999","1 large","60919","45.0","","",""
"300553","2707946","6","","9999","Quantity not specified","90000","60.0","","",""
"300548","2707946","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300550","2707946","3","","9999","1 medium","61238","30.0","","",""
"300549","2707946","2","","9999","1 small","62015","20.0","","",""
"300552","2707946","5","","9999","1 Tastykake Oatmeal Raisin Bar","60283","57.0","","",""
"300558","2707947","7","","9999","1 large","60919","45.0","","",""
"300556","2707947","5","","9999","1 small","62015","20.0","","",""
"300554","2707947","3","","9999","Quantity not specified","90000","60.0","","",""
"300555","2707947","4","","9999","1 miniature/bite size","64233","5.0","","",""
"300557","2707947","6","","9999","1 medium","61238","30.0","","",""
"300560","2707948","4","","9999","1 sandwich","61853","14.0","","",""
"300561","2707948","5","","9999","1 miniature/bite size","64233","3.0","","",""
"300559","2707948","3","","9999","Quantity not specified","90000","42.0","","",""
"300562","2707948","6","","9999","1 large sandwich","61062","36.0","","",""
"300567","2707949","5","","9999","Quantity not specified","90000","60.0","","",""
"300563","2707949","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300566","2707949","4","","9999","1 large","60919","45.0","","",""
"300564","2707949","2","","9999","1 small","62015","20.0","","",""
"300565","2707949","3","","9999","1 medium","61238","30.0","","",""
"300569","2707950","2","","9999","1 sandwich","61853","14.0","","",""
"300568","2707950","1","","9999","1 miniature/bite size","64233","3.0","","",""
"300572","2707950","5","","9999","Quantity not specified","90000","42.0","","",""
"300571","2707950","4","","9999","1 Little Debbie","63399","32.0","","",""
"300570","2707950","3","","9999","1 large sandwich","61062","36.0","","",""
"300573","2707951","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300574","2707951","2","","9999","1 small","62015","20.0","","",""
"300575","2707951","3","","9999","1 medium","61238","30.0","","",""
"300576","2707951","4","","9999","1 large","60919","45.0","","",""
"300577","2707951","5","","9999","Quantity not specified","90000","60.0","","",""
"300581","2707952","4","","9999","1 large","60919","45.0","","",""
"300579","2707952","2","","9999","1 small","62015","20.0","","",""
"300580","2707952","3","","9999","1 medium","61238","30.0","","",""
"300582","2707952","5","","9999","Quantity not specified","90000","60.0","","",""
"300578","2707952","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300587","2707953","5","","9999","1 Nutter Butter","64439","18.0","","",""
"300588","2707953","6","","9999","Quantity not specified","90000","60.0","","",""
"300585","2707953","3","","9999","1 medium","61238","30.0","","",""
"300584","2707953","2","","9999","1 small","62015","20.0","","",""
"300583","2707953","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300586","2707953","4","","9999","1 large","60919","45.0","","",""
"300592","2707954","6","","9999","1 large bar","63988","56.0","","",""
"300590","2707954","4","","9999","1 small bar","64445","25.0","","",""
"300591","2707954","5","","9999","1 medium bar","64446","38.0","","",""
"300589","2707954","3","","9999","Quantity not specified","90000","76.0","","",""
"300594","2707955","6","","9999","1 sandwich","61853","14.0","","",""
"300593","2707955","5","","9999","Quantity not specified","90000","42.0","","",""
"300597","2707955","11","","9999","1 large sandwich","61062","36.0","","",""
"300595","2707955","9","","9999","1 miniature/bite size","64233","3.0","","",""
"300596","2707955","10","","9999","1 Girl Scout cookie","63553","11.6","","",""
"300602","2707956","5","","9999","1 Lance Wafer","63392","8.3","","",""
"300600","2707956","3","","9999","1 medium","61238","42.0","","",""
"300604","2707956","7","","9999","1 Little Debbie Nutty Bar","60187","28.0","","",""
"300599","2707956","2","","9999","1 small","62015","28.0","","",""
"300603","2707956","6","","9999","1 Girl Scout cookie","63553","13.0","","",""
"300598","2707956","1","","9999","1 miniature/bite size","64233","7.0","","",""
"300601","2707956","4","","9999","1 large","60919","63.0","","",""
"300605","2707956","8","","9999","Quantity not specified","90000","42.0","","",""
"300606","2707957","2","","9999","Quantity not specified","90000","26.0","","",""
"300607","2707957","3","","9999","1 cookie","60599","13.0","","",""
"300608","2707958","1","","9999","1 wafer or rosette","61440","13.0","","",""
"300609","2707958","2","","9999","Quantity not specified","90000","26.0","","",""
"300616","2707959","9","","9999","1 large bar","63988","56.0","","",""
"300611","2707959","2","","9999","1 small cookie","64447","20.0","","",""
"300610","2707959","1","","9999","1 mini or bite size cookie","64449","5.0","","",""
"300614","2707959","5","","9999","1 small bar","64445","25.0","","",""
"300615","2707959","6","","9999","1 medium bar","64446","38.0","","",""
"300613","2707959","4","","9999","1 large cookie","62738","45.0","","",""
"300617","2707959","10","","9999","Quantity not specified","90000","60.0","","",""
"300612","2707959","3","","9999","1 medium cookie","64448","30.0","","",""
"300621","2707960","4","","9999","1 large","60919","45.0","","",""
"300622","2707960","5","","9999","Quantity not specified","90000","60.0","","",""
"300618","2707960","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300619","2707960","2","","9999","1 small","62015","20.0","","",""
"300620","2707960","3","","9999","1 medium","61238","30.0","","",""
"300625","2707961","3","","9999","1 large sandwich","61062","36.0","","",""
"300623","2707961","1","","9999","1 miniature/bite size","64233","3.0","","",""
"300624","2707961","2","","9999","1 sandwich","61853","14.0","","",""
"300626","2707961","4","","9999","Quantity not specified","90000","42.0","","",""
"300628","2707962","2","","9999","Quantity not specified","90000","22.0","","",""
"300627","2707962","1","","9999","1 ball","60338","11.0","","",""
"300631","2707963","3","","9999","1 large sandwich","61062","36.0","","",""
"300632","2707963","4","","9999","1 Girl Scout Lemon Chalet Creme","63482","13.0","","",""
"300629","2707963","1","","9999","1 miniature/bite size","64233","3.0","","",""
"300633","2707963","5","","9999","Quantity not specified","90000","42.0","","",""
"300630","2707963","2","","9999","1 sandwich","61853","14.0","","",""
"300637","2707964","4","","9999","1 large","60919","45.0","","",""
"300636","2707964","3","","9999","1 medium","61238","30.0","","",""
"300634","2707964","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300635","2707964","2","","9999","1 small","62015","20.0","","",""
"300638","2707964","5","","9999","1 Girl Scout cookie","63553","6.3","","",""
"300639","2707964","6","","9999","Quantity not specified","90000","60.0","","",""
"300646","2707965","7","","9999","Quantity not specified","90000","60.0","","",""
"300644","2707965","5","","9999","1 Pecan Sandie","64442","15.0","","",""
"300641","2707965","2","","9999","1 small","62015","20.0","","",""
"300645","2707965","6","","9999","1 100 calorie package","64138","21.0","","",""
"300640","2707965","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300643","2707965","4","","9999","1 large","60919","45.0","","",""
"300642","2707965","3","","9999","1 medium","61238","30.0","","",""
"300653","2707966","7","","9999","Quantity not specified","90000","42.0","","",""
"300651","2707966","5","","9999","1 Keebler Middle","64441","9.0","","",""
"300652","2707966","6","","9999","1 Girl Scout cookie","63553","15.0","","",""
"300648","2707966","2","","9999","1 small","62015","28.0","","",""
"300649","2707966","3","","9999","1 medium","61238","42.0","","",""
"300650","2707966","4","","9999","1 large","60919","63.0","","",""
"300647","2707966","1","","9999","1 miniature/bite size","64233","7.0","","",""
"300655","2707967","2","","9999","Quantity not specified","90000","35.0","","",""
"300654","2707967","1","","9999","1 stick","62239","4.0","","",""
"300661","2707968","6","","9999","Quantity not specified","90000","20.0","","",""
"300656","2707968","1","","9999","1 cracker","60609","4.0","","",""
"300660","2707968","5","","9999","1 cup, crushed","10061","105.0","","",""
"300657","2707968","2","","9999","1 single serving bag","61920","28.0","","",""
"300658","2707968","3","","9999","1 individual box (2 oz)","60863","57.0","","",""
"300659","2707968","4","","9999","1 cup, NFS","10010","64.0","","",""
"300662","2707968","7","","9999","1 Arrowroot biscuit (Include Arrowroot cookie)","60052","5.0","","",""
"300663","2707969","1","","9999","1 animal cookie (include Keebler Iced; Carousel Frosted)","63404","5.0","","",""
"300664","2707969","2","","9999","Quantity not specified","90000","20.0","","",""
"300670","2707970","7","","9999","1 2-1/4"" dia (include Snickerdoodles)","60024","10.0","","",""
"300672","2707970","9","","9999","Quantity not specified","90000","60.0","","",""
"300666","2707970","2","","9999","1 small","62015","20.0","","",""
"300665","2707970","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300669","2707970","5","","9999","1 Lemon Cooler","63956","6.0","","",""
"300668","2707970","4","","9999","1 large","60919","45.0","","",""
"300671","2707970","8","","9999","1 cup, crushed","10061","85.0","","",""
"300667","2707970","3","","9999","1 medium","61238","30.0","","",""
"300673","2707971","1","","9999","1 cookie","60599","7.0","","",""
"300674","2707971","2","","9999","Quantity not specified","90000","21.0","","",""
"300681","2707972","7","","9999","Quantity not specified","90000","60.0","","",""
"300679","2707972","5","","9999","1 Pepperidge Farm Distinctive Chantilly (about 2"" dia)","60229","19.0","","",""
"300675","2707972","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300677","2707972","3","","9999","1 medium","61238","30.0","","",""
"300680","2707972","6","","9999","1 Pepperidge Farm Cappucino","60226","15.0","","",""
"300676","2707972","2","","9999","1 small","62015","20.0","","",""
"300678","2707972","4","","9999","1 large","60919","45.0","","",""
"300683","2707973","2","","9999","1 medium","61238","8.0","","",""
"300684","2707973","3","","9999","1 large","60919","9.0","","",""
"300682","2707973","1","","9999","1 small","62015","4.0","","",""
"300685","2707973","4","","9999","Quantity not specified","90000","24.0","","",""
"300689","2707974","6","","9999","1 large bar","63988","56.0","","",""
"300686","2707974","3","","9999","Quantity not specified","90000","38.0","","",""
"300688","2707974","5","","9999","1 medium bar","64446","38.0","","",""
"300687","2707974","4","","9999","1 small bar","64445","25.0","","",""
"300690","2707975","1","","9999","1 miniature/bite size","64233","3.0","","",""
"300692","2707975","3","","9999","1 Oreo sandwich","60220","12.0","","",""
"300695","2707975","9","","9999","Quantity not specified","90000","42.0","","",""
"300694","2707975","5","","9999","1 large sandwich","61062","36.0","","",""
"300691","2707975","2","","9999","1 sandwich","61853","14.0","","",""
"300693","2707975","4","","9999","1 E.L. Fudge (Elfin)","60093","18.0","","",""
"300701","2707976","6","","9999","Quantity not specified","90000","42.0","","",""
"300699","2707976","4","","9999","1 sandwich (include Double Stuff Oreo)","64437","15.0","","",""
"300696","2707976","1","","9999","1 miniature/bite size","64233","3.0","","",""
"300698","2707976","3","","9999","1 large sandwich","61062","36.0","","",""
"300697","2707976","2","","9999","1 medium sandwich","61395","14.0","","",""
"300700","2707976","5","","9999","1 E.L. Fudge (Elfin)","60093","18.0","","",""
"300704","2707977","3","","9999","1 large sandwich","61062","36.0","","",""
"300702","2707977","1","","9999","1 miniature/bite size","64233","3.0","","",""
"300705","2707977","4","","9999","1 Vienna finger","63936","14.5","","",""
"300706","2707977","5","","9999","1 Snackwell's cookie","63701","12.2","","",""
"300703","2707977","2","","9999","1 sandwich","61853","14.0","","",""
"300707","2707977","6","","9999","Quantity not specified","90000","42.0","","",""
"300712","2707978","5","","9999","1 Keebler Fudge Strips","64440","10.0","","",""
"300709","2707978","2","","9999","1 small","62015","28.0","","",""
"300714","2707978","7","","9999","Quantity not specified","90000","42.0","","",""
"300711","2707978","4","","9999","1 large","60919","63.0","","",""
"300708","2707978","1","","9999","1 miniature/bite size","64233","7.0","","",""
"300710","2707978","3","","9999","1 medium","61238","42.0","","",""
"300713","2707978","6","","9999","1 Geneva","60105","10.0","","",""
"300717","2707979","3","","9999","1 medium","61238","42.0","","",""
"300716","2707979","2","","9999","1 small","62015","28.0","","",""
"300715","2707979","1","","9999","1 miniature/bite size","64233","7.0","","",""
"300719","2707979","5","","9999","Quantity not specified","90000","42.0","","",""
"300718","2707979","4","","9999","1 large","60919","63.0","","",""
"300723","2707980","4","","9999","Quantity not specified","90000","15.0","","",""
"300722","2707980","3","","9999","1 large","60919","11.0","","",""
"300721","2707980","2","","9999","1 medium","61238","5.0","","",""
"300720","2707980","1","","9999","1 small","62015","2.0","","",""
"300724","2707981","1","","9999","1 small or bite size","63989","3.0","","",""
"300725","2707981","2","","9999","1 medium","61238","4.0","","",""
"300727","2707981","4","","9999","Quantity not specified","90000","16.0","","",""
"300726","2707981","3","","9999","1 large","60919","6.0","","",""
"300728","2707982","2","","9999","Quantity not specified","90000","16.0","","",""
"300730","2707982","4","","9999","1 medium","61238","4.0","","",""
"300729","2707982","3","","9999","1 small or bite size","63989","3.0","","",""
"300731","2707982","5","","9999","1 large","60919","6.0","","",""
"300734","2707983","3","","9999","1 large cookie","62738","63.0","","",""
"300735","2707983","4","","9999","1 Girl Scout cookie","63553","14.0","","",""
"300733","2707983","2","","9999","1 medium cookie","64448","42.0","","",""
"300736","2707983","5","","9999","Quantity not specified","90000","84.0","","",""
"300732","2707983","1","","9999","1 small cookie","64447","28.0","","",""
"300737","2707984","1","","9999","1 medium roll-up cookie","61393","23.0","","",""
"300738","2707984","2","","9999","Quantity not specified","90000","46.0","","",""
"300742","2707985","4","","9999","1 large","60919","45.0","","",""
"300741","2707985","3","","9999","1 medium","61238","30.0","","",""
"300743","2707985","5","","9999","Quantity not specified","90000","60.0","","",""
"300739","2707985","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300740","2707985","2","","9999","1 small","62015","20.0","","",""
"300748","2707986","5","","9999","Quantity not specified","90000","60.0","","",""
"300745","2707986","2","","9999","1 small","62015","20.0","","",""
"300747","2707986","4","","9999","1 large","60919","45.0","","",""
"300746","2707986","3","","9999","1 medium","61238","30.0","","",""
"300744","2707986","1","","9999","1 miniature/bite size","64233","5.0","","",""
"300749","2707987","2","","9999","Quantity not specified","90000","36.0","","",""
"300750","2707987","3","","9999","1 cookie","60599","12.0","","",""
"300751","2707988","2","","9999","Quantity not specified","90000","60.0","","",""
"300753","2707988","4","","9999","1 small","62015","20.0","","",""
"300752","2707988","3","","9999","1 miniature/bite size","64233","5.0","","",""
"300754","2707988","5","","9999","1 medium","61238","30.0","","",""
"300755","2707988","6","","9999","1 large","60919","45.0","","",""
"300759","2707989","5","","9999","Quantity not specified","90000","24.0","","",""
"300756","2707989","1","","9999","1 small","62015","4.0","","",""
"300757","2707989","2","","9999","1 medium","61238","8.0","","",""
"300758","2707989","3","","9999","1 large","60919","9.0","","",""
"300762","2707990","3","","9999","1 large","60919","45.0","","",""
"300761","2707990","2","","9999","1 medium","61238","30.0","","",""
"300760","2707990","1","","9999","1 small","62015","20.0","","",""
"300763","2707990","5","","9999","Quantity not specified","90000","60.0","","",""
"300765","2707991","2","","9999","1 small cookie","64447","20.0","","",""
"300767","2707991","4","","9999","1 large cookie","62738","45.0","","",""
"300771","2707991","8","","9999","Quantity not specified","90000","60.0","","",""
"300764","2707991","1","","9999","1 mini or bite size cookie","64449","5.0","","",""
"300768","2707991","5","","9999","1 small bar","64445","25.0","","",""
"300766","2707991","3","","9999","1 medium cookie","64448","30.0","","",""
"300769","2707991","6","","9999","1 medium bar","64446","38.0","","",""
"300770","2707991","7","","9999","1 large bar","63988","56.0","","",""
"300772","2707992","2","","9999","Quantity not specified","90000","38.0","","",""
"300773","2707992","3","","9999","1 cookie","60599","19.0","","",""
"300774","2707993","1","","9999","1 mini/small slice","62057","75.0","","",""
"300777","2707993","4","","9999","1 individual pie","60877","150.0","","",""
"300776","2707993","3","","9999","1 large slice","61069","250.0","","",""
"300781","2707993","8","","9999","1 surface inch","52000","18.9","","",""
"300778","2707993","5","","9999","1 cup","10205","250.0","","",""
"300782","2707993","9","","9999","Quantity not specified","90000","150.0","","",""
"300775","2707993","2","","9999","1 regular slice","61813","150.0","","",""
"300779","2707993","6","","9999","1 regular pie (8-9"" dia)","64751","1200.0","","",""
"300780","2707993","7","","9999","1 large pie (10"" dia plus)","61660","2000.0","","",""
"300784","2707994","2","","9999","Quantity not specified","90000","125.0","","",""
"300783","2707994","1","","9999","1 tart","62288","125.0","","",""
"300788","2707995","4","","9999","1 individual pie","60877","150.0","","",""
"300792","2707995","8","","9999","1 surface inch","52000","18.9","","",""
"300790","2707995","6","","9999","1 regular pie (8-9"" dia)","64751","1200.0","","",""
"300789","2707995","5","","9999","1 cup","10205","250.0","","",""
"300785","2707995","1","","9999","1 mini/small slice","62057","75.0","","",""
"300791","2707995","7","","9999","1 large pie (10"" dia plus)","61660","2000.0","","",""
"300787","2707995","3","","9999","1 large slice","61069","250.0","","",""
"300793","2707995","9","","9999","Quantity not specified","90000","150.0","","",""
"300786","2707995","2","","9999","1 regular slice","61813","150.0","","",""
"300795","2707996","2","","9999","1 McDonald's pie","64491","77.0","","",""
"300797","2707996","4","","9999","Quantity not specified","90000","125.0","","",""
"300796","2707996","3","","9999","1 individual pie","60877","125.0","","",""
"300794","2707996","1","","9999","1 tart","62288","125.0","","",""
"300798","2707997","1","","9999","1 mini/small slice","62057","75.0","","",""
"300800","2707997","3","","9999","1 large slice","61069","250.0","","",""
"300804","2707997","7","","9999","1 large pie (10"" dia plus)","61660","2000.0","","",""
"300802","2707997","5","","9999","1 cup","10205","250.0","","",""
"300806","2707997","9","","9999","Quantity not specified","90000","150.0","","",""
"300805","2707997","8","","9999","1 surface inch","52000","18.9","","",""
"300801","2707997","4","","9999","1 individual pie","60877","150.0","","",""
"300799","2707997","2","","9999","1 regular slice","61813","150.0","","",""
"300803","2707997","6","","9999","1 regular pie (8-9"" dia)","64751","1200.0","","",""
"300811","2707998","5","","9999","1 cup","10205","250.0","","",""
"300809","2707998","3","","9999","1 large slice","61069","250.0","","",""
"300807","2707998","1","","9999","1 mini/small slice","62057","75.0","","",""
"300808","2707998","2","","9999","1 regular slice","61813","150.0","","",""
"300814","2707998","8","","9999","1 surface inch","52000","18.9","","",""
"300810","2707998","4","","9999","1 individual pie","60877","150.0","","",""
"300813","2707998","7","","9999","1 large pie (10"" dia plus)","61660","2000.0","","",""
"300812","2707998","6","","9999","1 regular pie (8-9"" dia)","64751","1200.0","","",""
"300815","2707998","9","","9999","Quantity not specified","90000","150.0","","",""
"300818","2707999","3","","9999","1 large slice","61069","250.0","","",""
"300822","2707999","7","","9999","1 large pie (10"" dia plus)","61660","2000.0","","",""
"300821","2707999","6","","9999","1 regular pie (8-9"" dia)","64751","1200.0","","",""
"300816","2707999","1","","9999","1 mini/small slice","62057","75.0","","",""
"300817","2707999","2","","9999","1 regular slice","61813","150.0","","",""
"300819","2707999","4","","9999","1 individual pie","60877","150.0","","",""
"300824","2707999","9","","9999","Quantity not specified","90000","150.0","","",""
"300820","2707999","5","","9999","1 cup","10205","250.0","","",""
"300823","2707999","8","","9999","1 surface inch","52000","18.9","","",""
"300828","2708000","4","","9999","1 cup","10205","250.0","","",""
"300826","2708000","2","","9999","1 pie, any size","64752","1600.0","","",""
"300829","2708000","5","","9999","1 surface inch","52000","18.9","","",""
"300830","2708000","6","","9999","Quantity not specified","90000","150.0","","",""
"300825","2708000","1","","9999","1 slice, any size","64612","150.0","","",""
"300827","2708000","3","","9999","1 individual pie","60877","150.0","","",""
"300832","2708001","2","","9999","1 pie, any size","64752","1600.0","","",""
"300836","2708001","6","","9999","Quantity not specified","90000","150.0","","",""
"300831","2708001","1","","9999","1 slice, any size","64612","150.0","","",""
"300833","2708001","3","","9999","1 individual pie","60877","150.0","","",""
"300834","2708001","4","","9999","1 cup","10205","250.0","","",""
"300835","2708001","5","","9999","1 surface inch","52000","18.9","","",""
"300841","2708002","5","","9999","1 cup","10205","250.0","","",""
"300838","2708002","2","","9999","1 regular slice","61813","150.0","","",""
"300837","2708002","1","","9999","1 mini/small slice","62057","75.0","","",""
"300844","2708002","8","","9999","1 surface inch","52000","18.9","","",""
"300845","2708002","9","","9999","Quantity not specified","90000","150.0","","",""
"300839","2708002","3","","9999","1 large slice","61069","250.0","","",""
"300843","2708002","7","","9999","1 large pie (10"" dia plus)","61660","2000.0","","",""
"300842","2708002","6","","9999","1 regular pie (8-9"" dia)","64751","1200.0","","",""
"300840","2708002","4","","9999","1 individual pie","60877","150.0","","",""
"300850","2708003","5","","9999","1 surface inch","52000","18.9","","",""
"300849","2708003","4","","9999","1 cup","10205","250.0","","",""
"300851","2708003","6","","9999","Quantity not specified","90000","150.0","","",""
"300847","2708003","2","","9999","1 pie, any size","64752","1600.0","","",""
"300848","2708003","3","","9999","1 individual pie","60877","150.0","","",""
"300846","2708003","1","","9999","1 slice, any size","64612","150.0","","",""
"300852","2708004","1","","9999","1 slice, any size","64612","150.0","","",""
"300857","2708004","6","","9999","Quantity not specified","90000","150.0","","",""
"300855","2708004","4","","9999","1 cup","10205","250.0","","",""
"300856","2708004","5","","9999","1 surface inch","52000","18.9","","",""
"300854","2708004","3","","9999","1 individual pie","60877","150.0","","",""
"300853","2708004","2","","9999","1 pie, any size","64752","1600.0","","",""
"300859","2708005","2","","9999","1 pie, any size","64752","1600.0","","",""
"300863","2708005","6","","9999","Quantity not specified","90000","150.0","","",""
"300858","2708005","1","","9999","1 slice, any size","64612","150.0","","",""
"300862","2708005","5","","9999","1 surface inch","52000","18.9","","",""
"300860","2708005","3","","9999","1 individual pie","60877","150.0","","",""
"300861","2708005","4","","9999","1 cup","10205","250.0","","",""
"300866","2708006","3","","9999","1 individual pie","60877","150.0","","",""
"300864","2708006","1","","9999","1 slice, any size","64612","150.0","","",""
"300869","2708006","6","","9999","Quantity not specified","90000","150.0","","",""
"300868","2708006","5","","9999","1 surface inch","52000","18.9","","",""
"300867","2708006","4","","9999","1 cup","10205","250.0","","",""
"300865","2708006","2","","9999","1 pie, any size","64752","1600.0","","",""
"300871","2708007","2","","9999","1 pie, any size","64752","1600.0","","",""
"300874","2708007","5","","9999","1 surface inch","52000","18.9","","",""
"300870","2708007","1","","9999","1 slice, any size","64612","150.0","","",""
"300872","2708007","3","","9999","1 individual pie","60877","150.0","","",""
"300873","2708007","4","","9999","1 cup","10205","250.0","","",""
"300875","2708007","6","","9999","Quantity not specified","90000","150.0","","",""
"300879","2708008","4","","9999","Quantity not specified","90000","108.0","","",""
"300876","2708008","1","","9999","1 piece","61667","108.0","","",""
"300877","2708008","2","","9999","1 surface inch","52000","10.5","","",""
"300878","2708008","3","","9999","1 pizza (12"" dia)","61753","1188.0","","",""
"300880","2708009","1","","9999","1 slice, any size","64612","150.0","","",""
"300885","2708009","6","","9999","Quantity not specified","90000","150.0","","",""
"300884","2708009","5","","9999","1 surface inch","52000","18.9","","",""
"300882","2708009","3","","9999","1 individual pie","60877","150.0","","",""
"300881","2708009","2","","9999","1 pie, any size","64752","1600.0","","",""
"300883","2708009","4","","9999","1 cup","10205","250.0","","",""
"300889","2708010","4","","9999","1 cup","10205","250.0","","",""
"300891","2708010","6","","9999","Quantity not specified","90000","150.0","","",""
"300886","2708010","1","","9999","1 slice, any size","64612","150.0","","",""
"300888","2708010","3","","9999","1 individual pie","60877","150.0","","",""
"300890","2708010","5","","9999","1 surface inch","52000","18.9","","",""
"300887","2708010","2","","9999","1 pie, any size","64752","1600.0","","",""
"300900","2708011","9","","9999","Quantity not specified","90000","150.0","","",""
"300895","2708011","4","","9999","1 individual pie","60877","150.0","","",""
"300894","2708011","3","","9999","1 large slice","61069","250.0","","",""
"300898","2708011","7","","9999","1 large pie (10"" dia plus)","61660","2000.0","","",""
"300896","2708011","5","","9999","1 cup","10205","250.0","","",""
"300892","2708011","1","","9999","1 mini/small slice","62057","75.0","","",""
"300899","2708011","8","","9999","1 surface inch","52000","18.9","","",""
"300897","2708011","6","","9999","1 regular pie (8-9"" dia)","64751","1200.0","","",""
"300893","2708011","2","","9999","1 regular slice","61813","150.0","","",""
"300902","2708012","2","","9999","1 regular slice","61813","150.0","","",""
"300907","2708012","7","","9999","1 large pie (10"" dia plus)","61660","2000.0","","",""
"300904","2708012","4","","9999","1 individual pie","60877","150.0","","",""
"300901","2708012","1","","9999","1 mini/small slice","62057","75.0","","",""
"300908","2708012","8","","9999","1 surface inch","52000","18.9","","",""
"300906","2708012","6","","9999","1 regular pie (8-9"" dia)","64751","1200.0","","",""
"300903","2708012","3","","9999","1 large slice","61069","250.0","","",""
"300909","2708012","9","","9999","Quantity not specified","90000","150.0","","",""
"300905","2708012","5","","9999","1 cup","10205","250.0","","",""
"300915","2708013","6","","9999","Quantity not specified","90000","150.0","","",""
"300910","2708013","1","","9999","1 slice, any size","64612","150.0","","",""
"300912","2708013","3","","9999","1 individual pie","60877","150.0","","",""
"300914","2708013","5","","9999","1 surface inch","52000","18.9","","",""
"300913","2708013","4","","9999","1 cup","10205","250.0","","",""
"300911","2708013","2","","9999","1 pie, any size","64752","1600.0","","",""
"300918","2708014","3","","9999","1 individual pie","60877","150.0","","",""
"300917","2708014","2","","9999","1 pie, any size","64752","1600.0","","",""
"300920","2708014","5","","9999","1 surface inch","52000","18.9","","",""
"300919","2708014","4","","9999","1 cup","10205","250.0","","",""
"300921","2708014","6","","9999","Quantity not specified","90000","150.0","","",""
"300916","2708014","1","","9999","1 slice, any size","64612","150.0","","",""
"300924","2708015","3","","9999","1 large slice","61069","250.0","","",""
"300930","2708015","9","","9999","Quantity not specified","90000","150.0","","",""
"300925","2708015","4","","9999","1 individual pie","60877","150.0","","",""
"300927","2708015","6","","9999","1 regular pie (8-9"" dia)","64751","1200.0","","",""
"300923","2708015","2","","9999","1 regular slice","61813","150.0","","",""
"300929","2708015","8","","9999","1 surface inch","52000","18.9","","",""
"300922","2708015","1","","9999","1 mini/small slice","62057","75.0","","",""
"300928","2708015","7","","9999","1 large pie (10"" dia plus)","61660","2000.0","","",""
"300926","2708015","5","","9999","1 cup","10205","250.0","","",""
"300936","2708016","6","","9999","Quantity not specified","90000","150.0","","",""
"300935","2708016","5","","9999","1 surface inch","52000","18.9","","",""
"300931","2708016","1","","9999","1 slice, any size","64612","150.0","","",""
"300934","2708016","4","","9999","1 cup","10205","250.0","","",""
"300933","2708016","3","","9999","1 individual pie","60877","150.0","","",""
"300932","2708016","2","","9999","1 pie, any size","64752","1600.0","","",""
"300937","2708017","1","","9999","1 tart shell","62289","25.0","","",""
"300938","2708017","2","","9999","1 pie shell (9"" dia)","61666","170.0","","",""
"300939","2708017","3","","9999","Quantity not specified","90000","25.0","","",""
"300940","2708018","1","","9999","1 tart shell","62289","25.0","","",""
"300942","2708018","3","","9999","Quantity not specified","90000","25.0","","",""
"300941","2708018","2","","9999","1 pie shell (9"" dia)","61666","210.0","","",""
"300943","2708019","1","","9999","1 cup","10205","250.0","","",""
"300945","2708019","3","","9999","Quantity not specified","90000","125.0","","",""
"300944","2708019","2","","9999","1 cubic inch","51000","15.0","","",""
"300948","2708020","3","","9999","Quantity not specified","90000","125.0","","",""
"300946","2708020","1","","9999","1 cup","10205","250.0","","",""
