"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"34319628","2708206","435","13","","","","","","",""
"34319598","2708206","291","5.1","","","","","","",""
"34319633","2708206","607","0.023","","","","","","",""
"34319644","2708206","620","0.006","","","","","","",""
"34319591","2708206","205","60.81","","","","","","",""
"34319613","2708206","328","0","","","","","","",""
"34319617","2708206","401","0.4","","","","","","",""
"34319615","2708206","337","33","","","","","","",""
"34319648","2708206","628","0.119","","","","","","",""
"34319647","2708206","627","0","","","","","","",""
"34319611","2708206","322","8","","","","","","",""
"34319600","2708206","303","1.16","","","","","","",""
"34319639","2708206","613","2.86","","","","","","",""
"34319599","2708206","301","137","","","","","","",""
"34319640","2708206","614","0.563","","","","","","",""
"34319622","2708206","417","13","","","","","","",""
"34319590","2708206","204","27.42","","","","","","",""
"34319601","2708206","304","75","","","","","","",""
"34319650","2708206","630","0.003","","","","","","",""
"34319596","2708206","263","0","","","","","","",""
"34319612","2708206","323","6.24","","","","","","",""
"34319602","2708206","305","252","","","","","","",""
"34319641","2708206","617","8.854","","","","","","",""
"34319645","2708206","621","0","","","","","","",""
"34319589","2708206","203","7.36","","","","","","",""
"34319605","2708206","309","1.38","","","","","","",""
"34319649","2708206","629","0","","","","","","",""
"34319610","2708206","321","35","","","","","","",""
"34319606","2708206","312","0.102","","","","","","",""
"34319607","2708206","317","7.4","","","","","","",""
"34319643","2708206","619","0.272","","","","","","",""
"34319636","2708206","610","0.028","","","","","","",""
"34319623","2708206","418","0","","","","","","",""
"34319609","2708206","320","6","","","","","","",""
"34319614","2708206","334","55","","","","","","",""
"34319642","2708206","618","11.967","","","","","","",""
"34319634","2708206","608","0.016","","","","","","",""
"34319595","2708206","262","0","","","","","","",""
"34319618","2708206","404","0.153","","","","","","",""
"34319629","2708206","573","0","","","","","","",""
"34319593","2708206","221","0","","","","","","",""
"34319638","2708206","612","0.106","","","","","","",""
"34319592","2708206","208","519","","","","","","",""
"34319653","2708206","646","12.257","","","","","","",""
"34319631","2708206","601","0","","","","","","",""
"34319626","2708206","431","0","","","","","","",""
"34319625","2708206","430","1.3","","","","","","",""
"34319621","2708206","415","0.22","","","","","","",""
"34319651","2708206","631","0","","","","","","",""
"34319635","2708206","609","0.018","","","","","","",""
"34319710","2708207","621","0","","","","","","",""
"34319715","2708207","630","0.002","","","","","","",""
"34319669","2708207","307","519","","","","","","",""
"34319681","2708207","338","5","","","","","","",""
"34319673","2708207","319","0","","","","","","",""
"34319679","2708207","334","2","","","","","","",""
"34319662","2708207","269","0.78","","","","","","",""
"34319659","2708207","255","2.63","","","","","","",""
"34319671","2708207","312","0.097","","","","","","",""
"34319686","2708207","415","0.178","","","","","","",""
"34319661","2708207","263","0","","","","","","",""
"34319702","2708207","611","0.003","","","","","","",""
"34319678","2708207","328","0","","","","","","",""
"34319663","2708207","291","5.4","","","","","","",""
"34319706","2708207","617","5.532","","","","","","",""
"34319713","2708207","628","0.071","","","","","","",""
"34319716","2708207","631","0","","","","","","",""
"34319664","2708207","301","106","","","","","","",""
"34319688","2708207","418","0","","","","","","",""
"34319660","2708207","262","0","","","","","","",""
"34319708","2708207","619","0.23","","","","","","",""
"34319682","2708207","401","0","","","","","","",""
"34319701","2708207","610","0.01","","","","","","",""
"34319698","2708207","607","0","","","","","","",""
"34319684","2708207","405","0.07","","","","","","",""
"34319694","2708207","573","0","","","","","","",""
"34319665","2708207","303","1.51","","","","","","",""
"34319691","2708207","431","0","","","","","","",""
"34319697","2708207","606","2.797","","","","","","",""
"34319695","2708207","578","0","","","","","","",""
"34319692","2708207","432","12","","","","","","",""
"34319677","2708207","323","3.51","","","","","","",""
"34319699","2708207","608","0","","","","","","",""
"34319693","2708207","435","12","","","","","","",""
"34319717","2708207","645","5.636","","","","","","",""
"34319712","2708207","627","0.002","","","","","","",""
"34319709","2708207","620","0.005","","","","","","",""
"34319696","2708207","601","0","","","","","","",""
"34319705","2708207","614","0.374","","","","","","",""
"34319654","2708207","203","7.06","","","","","","",""
"34319656","2708207","205","67.44","","","","","","",""
"34319658","2708207","221","0","","","","","","",""
"34319657","2708207","208","470","","","","","","",""
"34319655","2708207","204","20.58","","","","","","",""
"34319674","2708207","320","0","","","","","","",""
"34319685","2708207","406","0.834","","","","","","",""
"34319680","2708207","337","0","","","","","","",""
"34319666","2708207","304","84","","","","","","",""
"34319668","2708207","306","181","","","","","","",""
"34319670","2708207","309","1.37","","","","","","",""
"34319690","2708207","430","20.8","","","","","","",""
"34319676","2708207","322","0","","","","","","",""
"34319683","2708207","404","0.139","","","","","","",""
"34319700","2708207","609","0.008","","","","","","",""
"34319667","2708207","305","224","","","","","","",""
"34319687","2708207","417","12","","","","","","",""
"34319672","2708207","317","4.4","","","","","","",""
"34319707","2708207","618","10.47","","","","","","",""
"34319718","2708207","646","10.715","","","","","","",""
"34319704","2708207","613","2.234","","","","","","",""
"34319689","2708207","421","19.3","","","","","","",""
"34319703","2708207","612","0.015","","","","","","",""
"34319714","2708207","629","0","","","","","","",""
"34319711","2708207","626","0.023","","","","","","",""
"34319675","2708207","321","2","","","","","","",""
"34319726","2708208","263","0","","","","","","",""
"34319735","2708208","309","1.38","","","","","","",""
"34319722","2708208","208","519","","","","","","",""
"34319751","2708208","415","0.22","","","","","","",""
"34319750","2708208","406","1.29","","","","","","",""
"34319744","2708208","334","55","","","","","","",""
"34319729","2708208","301","137","","","","","","",""
"34319758","2708208","435","13","","","","","","",""
"34319779","2708208","629","0","","","","","","",""
"34319760","2708208","578","0","","","","","","",""
"34319731","2708208","304","75","","","","","","",""
"34319746","2708208","338","769","","","","","","",""
"34319757","2708208","432","13","","","","","","",""
"34319732","2708208","305","252","","","","","","",""
"34319772","2708208","618","11.967","","","","","","",""
"34319769","2708208","613","2.86","","","","","","",""
"34319770","2708208","614","0.563","","","","","","",""
"34319738","2708208","319","0","","","","","","",""
"34319745","2708208","337","33","","","","","","",""
"34319773","2708208","619","0.272","","","","","","",""
"34319725","2708208","262","0","","","","","","",""
"34319756","2708208","431","0","","","","","","",""
"34319728","2708208","291","5.1","","","","","","",""
"34319747","2708208","401","0.4","","","","","","",""
"34319768","2708208","612","0.106","","","","","","",""
"34319777","2708208","627","0","","","","","","",""
"34319740","2708208","321","35","","","","","","",""
"34319761","2708208","601","0","","","","","","",""
"34319752","2708208","417","13","","","","","","",""
"34319762","2708208","606","3.876","","","","","","",""
"34319778","2708208","628","0.119","","","","","","",""
"34319775","2708208","621","0","","","","","","",""
"34319774","2708208","620","0.006","","","","","","",""
"34319723","2708208","221","0","","","","","","",""
"34319782","2708208","645","9.089","","","","","","",""
"34319767","2708208","611","0.035","","","","","","",""
"34319753","2708208","418","0","","","","","","",""
"34319741","2708208","322","8","","","","","","",""
"34319781","2708208","631","0","","","","","","",""
"34319754","2708208","421","22.5","","","","","","",""
"34319720","2708208","204","27.42","","","","","","",""
"34319742","2708208","323","6.24","","","","","","",""
"34319724","2708208","255","1.66","","","","","","",""
"34319765","2708208","609","0.018","","","","","","",""
"34319748","2708208","404","0.153","","","","","","",""
"34319780","2708208","630","0.003","","","","","","",""
"34319776","2708208","626","0.046","","","","","","",""
"34319734","2708208","307","691","","","","","","",""
"34319739","2708208","320","6","","","","","","",""
"34319719","2708208","203","7.36","","","","","","",""
"34319721","2708208","205","60.81","","","","","","",""
"34319727","2708208","269","2.59","","","","","","",""
"34319763","2708208","607","0.023","","","","","","",""
"34319755","2708208","430","1.3","","","","","","",""
"34319759","2708208","573","0","","","","","","",""
"34319737","2708208","317","7.4","","","","","","",""
"34319743","2708208","328","0","","","","","","",""
"34319749","2708208","405","0.136","","","","","","",""
"34319733","2708208","306","223","","","","","","",""
"34319730","2708208","303","1.16","","","","","","",""
"34319736","2708208","312","0.102","","","","","","",""
"34319783","2708208","646","12.257","","","","","","",""
"34319764","2708208","608","0.016","","","","","","",""
"34319766","2708208","610","0.028","","","","","","",""
"34319771","2708208","617","8.854","","","","","","",""
"34319830","2708209","609","0","","","","","","",""
"34319837","2708209","618","2.492","","","","","","",""
"34319815","2708209","406","0.415","","","","","","",""
"34319788","2708209","221","0","","","","","","",""
"34319818","2708209","418","0","","","","","","",""
"34319835","2708209","614","0.089","","","","","","",""
"34319823","2708209","435","16","","","","","","",""
"34319806","2708209","322","24","","","","","","",""
"34319794","2708209","301","158","","","","","","",""
"34319828","2708209","607","0","","","","","","",""
"34319799","2708209","307","511","","","","","","",""
"34319813","2708209","404","0.217","","","","","","",""
"34319820","2708209","430","20.6","","","","","","",""
"34319836","2708209","617","1.481","","","","","","",""
"34319811","2708209","338","500","","","","","","",""
"34319829","2708209","608","0","","","","","","",""
"34319819","2708209","421","23.1","","","","","","",""
"34319844","2708209","629","0","","","","","","",""
"34319847","2708209","645","1.639","","","","","","",""
"34319810","2708209","337","0","","","","","","",""
"34319822","2708209","432","16","","","","","","",""
"34319827","2708209","606","0.839","","","","","","",""
"34319808","2708209","328","0","","","","","","",""
"34319845","2708209","630","0","","","","","","",""
"34319798","2708209","306","269","","","","","","",""
"34319821","2708209","431","0","","","","","","",""
"34319784","2708209","203","10.86","","","","","","",""
"34319838","2708209","619","0.077","","","","","","",""
"34319826","2708209","601","0","","","","","","",""
"34319832","2708209","611","0","","","","","","",""
"34319809","2708209","334","0","","","","","","",""
"34319833","2708209","612","0","","","","","","",""
"34319786","2708209","205","79.07","","","","","","",""
"34319785","2708209","204","5.63","","","","","","",""
"34319801","2708209","312","0.109","","","","","","",""
"34319825","2708209","578","0","","","","","","",""
"34319848","2708209","646","2.833","","","","","","",""
"34319824","2708209","573","0","","","","","","",""
"34319840","2708209","621","0","","","","","","",""
"34319800","2708209","309","1.14","","","","","","",""
"34319804","2708209","320","4","","","","","","",""
"34319842","2708209","627","0","","","","","","",""
"34319831","2708209","610","0","","","","","","",""
"34319793","2708209","291","5.2","","","","","","",""
"34319807","2708209","323","3.48","","","","","","",""
"34319841","2708209","626","0.005","","","","","","",""
"34319839","2708209","620","0","","","","","","",""
"34319803","2708209","319","0","","","","","","",""
"34319791","2708209","263","0","","","","","","",""
"34319797","2708209","305","314","","","","","","",""
"34319790","2708209","262","0","","","","","","",""
"34319846","2708209","631","0","","","","","","",""
"34319812","2708209","401","0.2","","","","","","",""
"34319814","2708209","405","0.276","","","","","","",""
"34319802","2708209","317","15.5","","","","","","",""
"34319817","2708209","417","16","","","","","","",""
"34319795","2708209","303","1.58","","","","","","",""
"34319789","2708209","255","1.68","","","","","","",""
"34319787","2708209","208","411","","","","","","",""
"34319843","2708209","628","0","","","","","","",""
"34319816","2708209","415","0.178","","","","","","",""
"34319796","2708209","304","96","","","","","","",""
"34319805","2708209","321","37","","","","","","",""
"34319834","2708209","613","0.675","","","","","","",""
"34319792","2708209","269","0.84","","","","","","",""
"34319860","2708210","303","1.58","","","","","","",""
"34319868","2708210","319","0","","","","","","",""
"34319878","2708210","404","0.217","","","","","","",""
"34319881","2708210","415","0.178","","","","","","",""
"34319862","2708210","305","314","","","","","","",""
"34319893","2708210","607","0","","","","","","",""
"34319856","2708210","263","0","","","","","","",""
"34319875","2708210","337","0","","","","","","",""
"34319853","2708210","221","0","","","","","","",""
"34319874","2708210","334","0","","","","","","",""
"34319912","2708210","645","1.639","","","","","","",""
"34319885","2708210","430","20.6","","","","","","",""
"34319887","2708210","432","16","","","","","","",""
"34319888","2708210","435","16","","","","","","",""
"34319855","2708210","262","0","","","","","","",""
"34319861","2708210","304","96","","","","","","",""
"34319906","2708210","626","0.005","","","","","","",""
"34319898","2708210","612","0","","","","","","",""
"34319859","2708210","301","158","","","","","","",""
"34319896","2708210","610","0","","","","","","",""
"34319911","2708210","631","0","","","","","","",""
"34319867","2708210","317","15.5","","","","","","",""
"34319892","2708210","606","0.839","","","","","","",""
"34319858","2708210","291","5.2","","","","","","",""
"34319889","2708210","573","0","","","","","","",""
"34319879","2708210","405","0.276","","","","","","",""
"34319854","2708210","255","1.68","","","","","","",""
"34319872","2708210","323","3.48","","","","","","",""
"34319886","2708210","431","0","","","","","","",""
"34319901","2708210","617","1.481","","","","","","",""
"34319870","2708210","321","37","","","","","","",""
"34319871","2708210","322","24","","","","","","",""
"34319884","2708210","421","23.1","","","","","","",""
"34319902","2708210","618","2.492","","","","","","",""
"34319851","2708210","205","79.07","","","","","","",""
"34319907","2708210","627","0","","","","","","",""
"34319873","2708210","328","0","","","","","","",""
"34319913","2708210","646","2.833","","","","","","",""
"34319880","2708210","406","0.415","","","","","","",""
"34319910","2708210","630","0","","","","","","",""
"34319905","2708210","621","0","","","","","","",""
"34319891","2708210","601","0","","","","","","",""
"34319899","2708210","613","0.675","","","","","","",""
"34319904","2708210","620","0","","","","","","",""
"34319883","2708210","418","0","","","","","","",""
"34319908","2708210","628","0","","","","","","",""
"34319864","2708210","307","511","","","","","","",""
"34319876","2708210","338","500","","","","","","",""
"34319877","2708210","401","0.2","","","","","","",""
"34319865","2708210","309","1.14","","","","","","",""
"34319903","2708210","619","0.077","","","","","","",""
"34319894","2708210","608","0","","","","","","",""
"34319849","2708210","203","10.86","","","","","","",""
"34319869","2708210","320","4","","","","","","",""
"34319897","2708210","611","0","","","","","","",""
"34319882","2708210","417","16","","","","","","",""
"34319890","2708210","578","0","","","","","","",""
"34319900","2708210","614","0.089","","","","","","",""
"34319857","2708210","269","0.84","","","","","","",""
"34319895","2708210","609","0","","","","","","",""
"34319863","2708210","306","269","","","","","","",""
"34319866","2708210","312","0.109","","","","","","",""
"34319850","2708210","204","5.63","","","","","","",""
"34319909","2708210","629","0","","","","","","",""
"34319852","2708210","208","411","","","","","","",""
"34319947","2708211","417","16","","","","","","",""
"34319965","2708211","614","0.09","","","","","","",""
"34319927","2708211","305","318","","","","","","",""
"34319963","2708211","612","0","","","","","","",""
"34319960","2708211","609","0","","","","","","",""
"34319948","2708211","418","0","","","","","","",""
"34319974","2708211","629","0","","","","","","",""
"34319968","2708211","619","0.078","","","","","","",""
"34319951","2708211","431","0","","","","","","",""
"34319945","2708211","406","0.42","","","","","","",""
"34319916","2708211","205","80.1","","","","","","",""
"34319938","2708211","328","0","","","","","","",""
"34319932","2708211","317","15.7","","","","","","",""
"34319942","2708211","401","0.2","","","","","","",""
"34319944","2708211","405","0.28","","","","","","",""
"34319969","2708211","620","0","","","","","","",""
"34319933","2708211","319","0","","","","","","",""
"34319924","2708211","301","159","","","","","","",""
"34319930","2708211","309","1.15","","","","","","",""
"34319937","2708211","323","3.53","","","","","","",""
"34319915","2708211","204","5.7","","","","","","",""
"34319919","2708211","255","1.7","","","","","","",""
"34319957","2708211","606","0.85","","","","","","",""
"34319929","2708211","307","15","","","","","","",""
"34319917","2708211","208","416","","","","","","",""
"34319977","2708211","645","1.66","","","","","","",""
"34319921","2708211","263","0","","","","","","",""
"34319971","2708211","626","0.005","","","","","","",""
"34319975","2708211","630","0","","","","","","",""
"34319970","2708211","621","0","","","","","","",""
"34319973","2708211","628","0","","","","","","",""
"34319953","2708211","435","16","","","","","","",""
"34319914","2708211","203","11","","","","","","",""
"34319959","2708211","608","0","","","","","","",""
"34319958","2708211","607","0","","","","","","",""
"34319934","2708211","320","4","","","","","","",""
"34319926","2708211","304","97","","","","","","",""
"34319936","2708211","322","24","","","","","","",""
"34319961","2708211","610","0","","","","","","",""
"34319972","2708211","627","0","","","","","","",""
"34319941","2708211","338","507","","","","","","",""
"34319956","2708211","601","0","","","","","","",""
"34319943","2708211","404","0.22","","","","","","",""
"34319918","2708211","221","0","","","","","","",""
"34319920","2708211","262","0","","","","","","",""
"34319950","2708211","430","20.9","","","","","","",""
"34319939","2708211","334","0","","","","","","",""
"34319949","2708211","421","23.4","","","","","","",""
"34319931","2708211","312","0.11","","","","","","",""
"34319976","2708211","631","0","","","","","","",""
"34319964","2708211","613","0.684","","","","","","",""
"34319940","2708211","337","0","","","","","","",""
"34319946","2708211","415","0.18","","","","","","",""
"34319967","2708211","618","2.524","","","","","","",""
"34319925","2708211","303","1.6","","","","","","",""
"34319966","2708211","617","1.5","","","","","","",""
"34319954","2708211","573","0","","","","","","",""
"34319935","2708211","321","37","","","","","","",""
"34319928","2708211","306","272","","","","","","",""
"34319955","2708211","578","0","","","","","","",""
"34319962","2708211","611","0","","","","","","",""
"34319978","2708211","646","2.87","","","","","","",""
"34319923","2708211","291","5.3","","","","","","",""
"34319952","2708211","432","16","","","","","","",""
"34319922","2708211","269","0.85","","","","","","",""
"34319981","2708212","205","68.08","","","","","","",""
"34319993","2708212","306","231","","","","","","",""
"34320018","2708212","435","14","","","","","","",""
"34319988","2708212","291","4.5","","","","","","",""
"34319987","2708212","269","0.72","","","","","","",""
"34320004","2708212","334","0","","","","","","",""
"34320036","2708212","626","0.018","","","","","","",""
"34320007","2708212","401","0.2","","","","","","",""
"34320043","2708212","646","10.374","","","","","","",""
"34320001","2708212","322","20","","","","","","",""
"34320031","2708212","617","5.355","","","","","","",""
"34319997","2708212","317","13.3","","","","","","",""
"34320032","2708212","618","9.93","","","","","","",""
"34320033","2708212","619","0.222","","","","","","",""
"34320028","2708212","612","0.005","","","","","","",""
"34319983","2708212","221","0","","","","","","",""
"34320010","2708212","406","0.357","","","","","","",""
"34320012","2708212","417","14","","","","","","",""
"34320022","2708212","606","2.732","","","","","","",""
"34320038","2708212","628","0.055","","","","","","",""
"34320026","2708212","610","0","","","","","","",""
"34320013","2708212","418","0","","","","","","",""
"34319998","2708212","319","0","","","","","","",""
"34319980","2708212","204","19.84","","","","","","",""
"34319985","2708212","262","0","","","","","","",""
"34320027","2708212","611","0","","","","","","",""
"34319989","2708212","301","135","","","","","","",""
"34320039","2708212","629","0","","","","","","",""
"34319982","2708212","208","489","","","","","","",""
"34320030","2708212","614","0.314","","","","","","",""
"34319996","2708212","312","0.094","","","","","","",""
"34320009","2708212","405","0.238","","","","","","",""
"34320005","2708212","337","0","","","","","","",""
"34319991","2708212","304","82","","","","","","",""
"34320020","2708212","578","0","","","","","","",""
"34320006","2708212","338","431","","","","","","",""
"34320024","2708212","608","0","","","","","","",""
"34319990","2708212","303","1.36","","","","","","",""
"34320025","2708212","609","0","","","","","","",""
"34319984","2708212","255","1.44","","","","","","",""
"34319994","2708212","307","13","","","","","","",""
"34319992","2708212","305","270","","","","","","",""
"34320023","2708212","607","0","","","","","","",""
"34319979","2708212","203","9.35","","","","","","",""
"34320008","2708212","404","0.187","","","","","","",""
"34320016","2708212","431","0","","","","","","",""
"34320041","2708212","631","0","","","","","","",""
"34320015","2708212","430","18","","","","","","",""
"34319986","2708212","263","0","","","","","","",""
"34320019","2708212","573","0","","","","","","",""
"34320042","2708212","645","5.566","","","","","","",""
"34319995","2708212","309","0.98","","","","","","",""
"34320003","2708212","328","0","","","","","","",""
"34320037","2708212","627","0","","","","","","",""
"34320034","2708212","620","0","","","","","","",""
"34320040","2708212","630","0","","","","","","",""
"34320000","2708212","321","31","","","","","","",""
"34320029","2708212","613","2.246","","","","","","",""
"34320017","2708212","432","14","","","","","","",""
"34320002","2708212","323","6.39","","","","","","",""
"34320011","2708212","415","0.153","","","","","","",""
"34320021","2708212","601","0","","","","","","",""
"34319999","2708212","320","3","","","","","","",""
"34320014","2708212","421","19.9","","","","","","",""
"34320035","2708212","621","0","","","","","","",""
"34320089","2708213","608","0.006","","","","","","",""
"34320069","2708213","334","20","","","","","","",""
"34320073","2708213","404","0.186","","","","","","",""
"34320079","2708213","421","16.9","","","","","","",""
"34320102","2708213","627","0","","","","","","",""
"34320083","2708213","435","76","","","","","","",""
"34320063","2708213","319","3","","","","","","",""
"34320094","2708213","613","2.27","","","","","","",""
"34320071","2708213","338","346","","","","","","",""
"34320090","2708213","609","0.01","","","","","","",""
"34320078","2708213","418","0.07","","","","","","",""
"34320101","2708213","626","0.033","","","","","","",""
"34320064","2708213","320","5","","","","","","",""
"34320086","2708213","601","2","","","","","","",""
"34320103","2708213","628","0.149","","","","","","",""
"34320058","2708213","306","180","","","","","","",""
"34320044","2708213","203","6.87","","","","","","",""
"34320106","2708213","631","0","","","","","","",""
"34320093","2708213","612","0.047","","","","","","",""
"34320092","2708213","611","0.013","","","","","","",""
"34320082","2708213","432","48","","","","","","",""
"34320108","2708213","646","12.79","","","","","","",""
"34320077","2708213","417","65","","","","","","",""
"34320085","2708213","578","0","","","","","","",""
"34320084","2708213","573","0","","","","","","",""
"34320080","2708213","430","7.3","","","","","","",""
"34320070","2708213","337","0","","","","","","",""
"34320100","2708213","621","0","","","","","","",""
"34320059","2708213","307","729","","","","","","",""
"34320051","2708213","263","0","","","","","","",""
"34320105","2708213","630","0.004","","","","","","",""
"34320088","2708213","607","0.009","","","","","","",""
"34320068","2708213","328","0","","","","","","",""
"34320072","2708213","401","0.4","","","","","","",""
"34320052","2708213","269","1.9","","","","","","",""
"34320065","2708213","321","13","","","","","","",""
"34320074","2708213","405","0.229","","","","","","",""
"34320055","2708213","303","2.08","","","","","","",""
"34320060","2708213","309","0.94","","","","","","",""
"34320054","2708213","301","80","","","","","","",""
"34320047","2708213","208","504","","","","","","",""
"34320053","2708213","291","3.1","","","","","","",""
"34320050","2708213","262","0","","","","","","",""
"34320098","2708213","619","0.312","","","","","","",""
"34320049","2708213","255","1.64","","","","","","",""
"34320048","2708213","221","0","","","","","","",""
"34320081","2708213","431","17","","","","","","",""
"34320057","2708213","305","165","","","","","","",""
"34320076","2708213","415","0.135","","","","","","",""
"34320104","2708213","629","0.002","","","","","","",""
"34320107","2708213","645","7.065","","","","","","",""
"34320075","2708213","406","2.296","","","","","","",""
"34320097","2708213","618","12.462","","","","","","",""
"34320099","2708213","620","0.003","","","","","","",""
"34320067","2708213","323","4.04","","","","","","",""
"34320045","2708213","204","25.79","","","","","","",""
"34320095","2708213","614","0.451","","","","","","",""
"34320062","2708213","317","6.4","","","","","","",""
"34320096","2708213","617","6.915","","","","","","",""
"34320087","2708213","606","3.034","","","","","","",""
"34320061","2708213","312","0.09","","","","","","",""
"34320046","2708213","205","63.11","","","","","","",""
"34320091","2708213","610","0.015","","","","","","",""
"34320056","2708213","304","48","","","","","","",""
"34320066","2708213","322","0","","","","","","",""
"34320173","2708214","646","10.614","","","","","","",""
"34320162","2708214","618","10.558","","","","","","",""
"34320165","2708214","621","0","","","","","","",""
"34320169","2708214","629","0","","","","","","",""
"34320172","2708214","645","4.285","","","","","","",""
"34320168","2708214","628","0.02","","","","","","",""
"34320163","2708214","619","0.043","","","","","","",""
"34320160","2708214","614","0.583","","","","","","",""
"34320170","2708214","630","0.001","","","","","","",""
"34320167","2708214","627","0","","","","","","",""
"34320161","2708214","617","4.134","","","","","","",""
"34320164","2708214","620","0.006","","","","","","",""
"34320171","2708214","631","0","","","","","","",""
"34320159","2708214","613","5.206","","","","","","",""
"34320166","2708214","626","0.124","","","","","","",""
"34320123","2708214","306","330","","","","","","",""
"34320156","2708214","610","0.029","","","","","","",""
"34320136","2708214","338","0","","","","","","",""
"34320135","2708214","337","0","","","","","","",""
"34320152","2708214","606","6.307","","","","","","",""
"34320141","2708214","415","0.252","","","","","","",""
"34320121","2708214","304","40","","","","","","",""
"34320133","2708214","328","0","","","","","","",""
"34320130","2708214","321","0","","","","","","",""
"34320119","2708214","301","26","","","","","","",""
"34320124","2708214","307","544","","","","","","",""
"34320109","2708214","203","5.3","","","","","","",""
"34320134","2708214","334","0","","","","","","",""
"34320129","2708214","320","0","","","","","","",""
"34320151","2708214","601","0","","","","","","",""
"34320154","2708214","608","0","","","","","","",""
"34320158","2708214","612","0.242","","","","","","",""
"34320153","2708214","607","0","","","","","","",""
"34320150","2708214","578","0","","","","","","",""
"34320120","2708214","303","0.85","","","","","","",""
"34320143","2708214","418","0","","","","","","",""
"34320114","2708214","255","2.27","","","","","","",""
"34320112","2708214","208","505","","","","","","",""
"34320131","2708214","322","0","","","","","","",""
"34320142","2708214","417","16","","","","","","",""
"34320127","2708214","317","8.4","","","","","","",""
"34320145","2708214","430","7.3","","","","","","",""
"34320126","2708214","312","0.141","","","","","","",""
"34320137","2708214","401","0.7","","","","","","",""
"34320122","2708214","305","127","","","","","","",""
"34320128","2708214","319","0","","","","","","",""
"34320111","2708214","205","65.34","","","","","","",""
"34320157","2708214","611","0.088","","","","","","",""
"34320148","2708214","435","16","","","","","","",""
"34320146","2708214","431","0","","","","","","",""
"34320113","2708214","221","0","","","","","","",""
"34320115","2708214","262","0","","","","","","",""
"34320116","2708214","263","0","","","","","","",""
"34320125","2708214","309","0.91","","","","","","",""
"34320140","2708214","406","2.558","","","","","","",""
"34320110","2708214","204","24.74","","","","","","",""
"34320144","2708214","421","32.9","","","","","","",""
"34320147","2708214","432","16","","","","","","",""
"34320139","2708214","405","0.085","","","","","","",""
"34320138","2708214","404","0.132","","","","","","",""
"34320155","2708214","609","0.016","","","","","","",""
"34320149","2708214","573","0","","","","","","",""
"34320132","2708214","323","9.08","","","","","","",""
"34320118","2708214","291","2.7","","","","","","",""
"34320117","2708214","269","4.08","","","","","","",""
"34320230","2708215","621","0","","","","","","",""
"34320185","2708215","303","4.59","","","","","","",""
"34320212","2708215","432","22","","","","","","",""
"34320193","2708215","319","0","","","","","","",""
"34320195","2708215","321","0","","","","","","",""
"34320213","2708215","435","215","","","","","","",""
"34320219","2708215","608","0","","","","","","",""
"34320221","2708215","610","0.002","","","","","","",""
"34320225","2708215","614","0.448","","","","","","",""
"34320217","2708215","606","1.342","","","","","","",""
"34320223","2708215","612","0.007","","","","","","",""
"34320199","2708215","334","0","","","","","","",""
"34320236","2708215","631","0","","","","","","",""
"34320191","2708215","312","0.141","","","","","","",""
"34320224","2708215","613","0.676","","","","","","",""
"34320204","2708215","405","0.307","","","","","","",""
"34320234","2708215","629","0.001","","","","","","",""
"34320202","2708215","401","0","","","","","","",""
"34320181","2708215","263","0","","","","","","",""
"34320206","2708215","415","0.109","","","","","","",""
"34320222","2708215","611","0","","","","","","",""
"34320175","2708215","204","15.2","","","","","","",""
"34320183","2708215","291","3.8","","","","","","",""
"34320226","2708215","617","10.768","","","","","","",""
"34320235","2708215","630","0.003","","","","","","",""
"34320209","2708215","421","9.1","","","","","","",""
"34320196","2708215","322","0","","","","","","",""
"34320184","2708215","301","17","","","","","","",""
"34320211","2708215","431","114","","","","","","",""
"34320176","2708215","205","68.26","","","","","","",""
"34320232","2708215","627","0","","","","","","",""
"34320208","2708215","418","0","","","","","","",""
"34320229","2708215","620","0.002","","","","","","",""
"34320207","2708215","417","135","","","","","","",""
"34320190","2708215","309","0.96","","","","","","",""
"34320214","2708215","573","0","","","","","","",""
"34320228","2708215","619","0.099","","","","","","",""
"34320227","2708215","618","2.024","","","","","","",""
"34320188","2708215","306","129","","","","","","",""
"34320187","2708215","305","124","","","","","","",""
"34320179","2708215","255","2","","","","","","",""
"34320216","2708215","601","0","","","","","","",""
"34320180","2708215","262","0","","","","","","",""
"34320198","2708215","328","0","","","","","","",""
"34320220","2708215","609","0.001","","","","","","",""
"34320194","2708215","320","0","","","","","","",""
"34320210","2708215","430","1.2","","","","","","",""
"34320215","2708215","578","0","","","","","","",""
"34320174","2708215","203","11.79","","","","","","",""
"34320192","2708215","317","33.1","","","","","","",""
"34320233","2708215","628","0.049","","","","","","",""
"34320205","2708215","406","7.043","","","","","","",""
"34320177","2708215","208","457","","","","","","",""
"34320197","2708215","323","6.93","","","","","","",""
"34320186","2708215","304","37","","","","","","",""
"34320200","2708215","337","0","","","","","","",""
"34320203","2708215","404","0.56","","","","","","",""
"34320231","2708215","626","0.017","","","","","","",""
"34320178","2708215","221","0","","","","","","",""
"34320238","2708215","646","2.13","","","","","","",""
"34320182","2708215","269","4.76","","","","","","",""
"34320218","2708215","607","0.003","","","","","","",""
"34320201","2708215","338","15","","","","","","",""
"34320189","2708215","307","854","","","","","","",""
