"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code"
"132789","2707699","","2","10.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","10.0","0"
"132791","2707700","","2","5.0","1009","Cheese, cheddar","GM","0","NONE","5.0","1"
"132790","2707700","","1","95.0","18258","Muffins, English, plain, enriched, with ca prop (includes sourdough)","GM","0","NONE","95.0","0"
"132793","2707701","","2","10.0","9050","Blueberries, raw","GM","0","NONE","10.0","151"
"132792","2707701","","1","90.0","18258","Muffins, English, plain, enriched, with ca prop (includes sourdough)","GM","0","NONE","90.0","0"
"132794","2707702","","1","100.0","18220","Crackers, melba toast, plain","GM","0","NONE","100.0","0"
"132795","2707703","","1","100.0","53203500","Cookie, biscotti","GM","0","NONE","100.0","0"
"132799","2707704","","4","2.0","19335","Sugars, granulated","WO","0","NONE","56.7","0"
"132804","2707704","","9","2.0","9156","Lemon peel, raw","TS","21000","1 tablespoon","4.0","0"
"132803","2707704","","8","1.0","9426","Candied fruit","","62389","1/2 cup","84.0","251"
"132801","2707704","","6","1.0","1077","Milk, whole, 3.25% milkfat, with added vitamin D","C","10205","1 cup","244.0","2151"
"132800","2707704","","5","34.0","1125","Eggs, Grade A, Large, egg yolk","GM","0","NONE","34.0","101"
"132798","2707704","","3","2.0","1001","Butter, stick, salted","WO","0","NONE","56.7","0"
"132802","2707704","","7","3.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","TB","10206","1 cup  (not packed)","27.188","251"
"132805","2707704","","10","1.0","2047","Salt, table","TS","10205","1 cup","6.0","0"
"132796","2707704","","1","3.0","20083","Flour, bread, white, enriched, unbleached","C","10205","1 cup","411.0","301"
"132797","2707704","","2","1.0","18375","Leavening agents, yeast, baker's, active dry","WO","0","NONE","28.35","0"
"132806","2707705","","1","100.0","3217","Zwieback","GM","0","NONE","100.0","0"
"132807","2707706","","1","100.0","18967","Bread, white wheat","GM","0","NONE","100.0","0"
"132808","2707707","","1","100.0","18967","Bread, white wheat","GM","0","NONE","100.0","306"
"132809","2707708","","1","100.0","18968","Bagels, wheat","GM","0","NONE","100.0","0"
"132810","2707709","","1","100.0","18075","Bread, whole-wheat, commercially prepared","GM","0","NONE","100.0","0"
"132811","2707710","","1","100.0","18075","Bread, whole-wheat, commercially prepared","GM","0","NONE","100.0","306"
"132818","2707711","","7","1.0","18375","Leavening agents, yeast, baker's, active dry","","62993","1/4 oz package","7.0","0"
"132817","2707711","","6","6.4","4615","Shortening, vegetable, household, composite","GM","0","NONE","6.4","0"
"132819","2707711","","8","3.0","20080","Flour, whole wheat, unenriched","","10205","1 cup","360.0","301"
"132815","2707711","","4","1.0","19335","Sugars, granulated","TB","10205","1 cup","12.5","0"
"132813","2707711","","2","0.5","11100000","Milk, NFS","","10205","1 cup","122.0","2152"
"132812","2707711","","1","0.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","118.5","0"
"132816","2707711","","5","0.5","1001","Butter, stick, salted","","21000","1 tablespoon","7.0","0"
"132814","2707711","","3","1.5","2047","Salt, table","","22000","1 teaspoon","9.0","0"
"132820","2707712","","1","100.0","51300140","Bread, whole wheat, made from home recipe or purchased at bakery","GM","0","NONE","100.0","306"
"132821","2707713","","1","100.0","28285","Bread, chapati or roti, whole wheat, commercially prepared, frozen","GM","0","NONE","100.0","306"
"132827","2707714","","6","50.3","82101000","Vegetable oil, NFS","GM","0","NONE","50.3","0"
"132823","2707714","","2","0.75","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","93.75","305"
"132826","2707714","","5","0.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","118.5","0"
"132822","2707714","","1","0.75","20080","Flour, whole wheat, unenriched","C","10205","1 cup","90.0","305"
"132825","2707714","","4","0.25","2047","Salt, table","TS","10205","1 cup","1.5","0"
"132824","2707714","","3","7.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","32.667","0"
"132828","2707715","","1","100.0","28286","Bread, paratha, whole wheat, commercially prepared, frozen","GM","0","NONE","100.0","306"
"132835","2707716","","7","1.0","18375","Leavening agents, yeast, baker's, active dry","","62993","1/4 oz package","7.0","0"
"132836","2707716","","8","3.0","20080","Flour, whole wheat, unenriched","C","10205","1 cup","360.0","301"
"132830","2707716","","2","0.5","11100000","Milk, NFS","C","10205","1 cup","122.0","2152"
"132833","2707716","","5","0.5","1001","Butter, stick, salted","TB","10205","1 cup","7.0","0"
"132832","2707716","","4","1.0","19335","Sugars, granulated","TB","10205","1 cup","12.5","0"
"132831","2707716","","3","1.5","2047","Salt, table","TS","10205","1 cup","9.0","0"
"132834","2707716","","6","6.406","4615","Shortening, vegetable, household, composite","GM","0","NONE","6.406","0"
"132837","2707716","","9","0.75","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","120.0","251"
"132829","2707716","","1","0.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","118.5","0"
"132839","2707716","","11","1.0","2010","Spices, cinnamon, ground","TB","21000","1 tablespoon","7.8","0"
"132840","2707716","","12","1.5","1001","Butter, stick, salted","TS","10205","1 cup","7.0","0"
"132838","2707716","","10","0.25","19335","Sugars, granulated","C","10205","1 cup","50.0","0"
"132841","2707717","","1","100.0","51300210","Bread, whole wheat, with raisins","GM","0","NONE","100.0","306"
"132842","2707718","","1","100.0","28316","Bread, wheat, sprouted","GM","0","NONE","100.0","0"
"132843","2707719","","1","100.0","28316","Bread, wheat, sprouted","GM","0","NONE","100.0","306"
"132844","2707720","","1","100.0","18064","Bread, wheat","GM","0","NONE","100.0","0"
"132845","2707721","","1","100.0","18064","Bread, wheat","GM","0","NONE","100.0","306"
"132847","2707722","","2","0.5","11100000","Milk, NFS","","10205","1 cup","122.0","2152"
"132846","2707722","","1","0.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","118.5","0"
"132854","2707722","","9","1.0","20080","Flour, whole wheat, unenriched","C","10205","1 cup","120.0","301"
"132852","2707722","","7","1.0","18375","Leavening agents, yeast, baker's, active dry","","62993","1/4 oz package","7.0","0"
"132853","2707722","","8","2.0","20083","Flour, bread, white, enriched, unbleached","C","10205","1 cup","274.0","301"
"132850","2707722","","5","0.5","1001","Butter, stick, salted","TB","10205","1 cup","7.0","0"
"132849","2707722","","4","1.0","19335","Sugars, granulated","TB","10205","1 cup","12.5","0"
"132851","2707722","","6","6.406","4615","Shortening, vegetable, household, composite","GM","0","NONE","6.406","0"
"132848","2707722","","3","1.5","2047","Salt, table","","22000","1 teaspoon","9.0","0"
"132855","2707723","","1","100.0","51301040","Bread, wheat or cracked wheat, made from home recipe or purchased at bakery","GM","0","NONE","100.0","306"
"132865","2707724","","10","0.25","19335","Sugars, granulated","C","10205","1 cup","50.0","0"
"132858","2707724","","3","1.5","2047","Salt, table","TS","10205","1 cup","9.0","0"
"132860","2707724","","5","0.5","1001","Butter, stick, salted","TB","10205","1 cup","7.0","0"
"132859","2707724","","4","1.0","19335","Sugars, granulated","TB","10205","1 cup","12.5","0"
"132868","2707724","","13","1.0","20080","Flour, whole wheat, unenriched","C","10205","1 cup","120.0","301"
"132866","2707724","","11","1.0","2010","Spices, cinnamon, ground","TB","21000","1 tablespoon","7.8","0"
"132862","2707724","","7","1.0","18375","Leavening agents, yeast, baker's, active dry","","62993","1/4 oz package","7.0","0"
"132867","2707724","","12","1.5","1001","Butter, stick, salted","TS","10205","1 cup","7.0","0"
"132856","2707724","","1","0.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","118.5","0"
"132863","2707724","","8","2.0","20083","Flour, bread, white, enriched, unbleached","C","10205","1 cup","274.0","301"
"132861","2707724","","6","6.406","4615","Shortening, vegetable, household, composite","GM","0","NONE","6.406","0"
"132857","2707724","","2","0.5","11100000","Milk, NFS","C","10205","1 cup","122.0","2152"
"132864","2707724","","9","0.75","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","120.0","251"
"132869","2707725","","1","100.0","51301120","Bread, wheat or cracked wheat, with raisins","GM","0","NONE","100.0","306"
"132870","2707726","","1","97.0","18057","Bread, reduced-calorie, white","GM","0","NONE","97.0","0"
"132871","2707726","","2","3.0","20077","Wheat bran, crude","GM","0","NONE","3.0","0"
"132872","2707727","","1","100.0","51301510","Bread, wheat or cracked wheat, reduced calorie and/or high fiber","GM","0","NONE","100.0","306"
"132873","2707728","","1","100.0","28318","Bread, french or vienna, whole wheat","GM","0","NONE","100.0","0"
"132874","2707729","","1","100.0","51301540","Bread, French or Vienna, whole wheat","GM","0","NONE","100.0","306"
"132875","2707730","","1","100.0","18042","Bread, pita, whole-wheat","GM","0","NONE","100.0","0"
"132876","2707731","","1","100.0","18042","Bread, pita, whole-wheat","GM","0","NONE","100.0","0"
"132877","2707732","","1","100.0","18968","Bagels, wheat","GM","0","NONE","100.0","0"
"132878","2707733","","1","100.0","18968","Bagels, wheat","GM","0","NONE","100.0","0"
"132880","2707734","","2","10.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","10.0","251"
"132879","2707734","","1","90.0","18968","Bagels, wheat","GM","0","NONE","90.0","0"
"132882","2707735","","2","10.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","10.0","251"
"132881","2707735","","1","90.0","18968","Bagels, wheat","GM","0","NONE","90.0","0"
"132887","2707736","","5","2.0","9011","Apples, dried, sulfured, uncooked","GM","0","NONE","2.0","251"
"132883","2707736","","1","88.0","18968","Bagels, wheat","GM","0","NONE","88.0","0"
"132884","2707736","","2","5.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","5.0","251"
"132886","2707736","","4","3.0","9087","Dates, deglet noor","GM","0","NONE","3.0","251"
"132885","2707736","","3","2.0","12155","Nuts, walnuts, English, halves, raw","GM","0","NONE","2.0","2201"
"132888","2707737","","1","100.0","18968","Bagels, wheat","GM","0","NONE","100.0","0"
"132889","2707738","","1","100.0","18264","Muffins, English, wheat","GM","0","NONE","100.0","0"
"132891","2707739","","2","10.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","10.0","251"
"132890","2707739","","1","90.0","18264","Muffins, English, wheat","GM","0","NONE","90.0","0"
"132892","2707740","","1","100.0","18264","Muffins, English, wheat","GM","0","NONE","100.0","0"
"132893","2707741","","1","100.0","18264","Muffins, English, wheat","GM","0","NONE","100.0","0"
"132894","2707742","","1","100.0","18264","Muffins, English, wheat","GM","0","NONE","100.0","0"
"132895","2707742","","2","10.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","10.0","251"
"132896","2707743","","1","100.0","51303050","Muffin, English, wheat or cracked wheat, with raisins","GM","0","NONE","100.0","0"
"132897","2707744","","1","100.0","18264","Muffins, English, wheat","GM","0","NONE","100.0","0"
"132901","2707745","","4","5.0","12201","Seeds, sesame seed kernels, dried (decorticated)","GM","0","NONE","5.0","3771"
"132905","2707745","","8","1.0","18375","Leavening agents, yeast, baker's, active dry","GM","0","NONE","1.0","301"
"132899","2707745","","2","29.0","20083","Flour, bread, white, enriched, unbleached","GM","0","NONE","29.0","301"
"132904","2707745","","7","1.0","2047","Salt, table","GM","0","NONE","1.0","0"
"132900","2707745","","3","28.0","14429","Beverages, water, tap, municipal","GM","0","NONE","28.0","0"
"132898","2707745","","1","31.0","20080","Flour, whole wheat, unenriched","GM","0","NONE","31.0","301"
"132902","2707745","","5","3.0","4554","Shortening industrial, soybean (hydrogenated) and cottonseed","GM","0","NONE","3.0","0"
"132903","2707745","","6","2.0","19335","Sugars, granulated","GM","0","NONE","2.0","0"
"132906","2707746","","1","100.0","18347","Rolls, dinner, wheat","GM","0","NONE","100.0","0"
"132907","2707747","","1","100.0","28312","Rolls, hamburger or hot dog, wheat/cracked wheat","GM","0","NONE","100.0","0"
"132908","2707748","","1","100.0","28312","Rolls, hamburger or hot dog, wheat/cracked wheat","GM","0","NONE","100.0","0"
"132909","2707749","","1","100.0","18347","Rolls, dinner, wheat","GM","0","NONE","100.0","0"
"132910","2707750","","1","100.0","28313","Rolls, hamburger or hot dog, whole wheat","GM","0","NONE","100.0","0"
"132911","2707751","","1","100.0","28313","Rolls, hamburger or hot dog, whole wheat","GM","0","NONE","100.0","0"
"132912","2707752","","1","100.0","28321","Rolls, hamburger, whole grain white, calcium-fortified","GM","0","NONE","100.0","0"
"132913","2707753","","1","100.0","28321","Rolls, hamburger, whole grain white, calcium-fortified","GM","0","NONE","100.0","0"
"132914","2707754","","1","100.0","28321","Rolls, hamburger, whole grain white, calcium-fortified","GM","0","NONE","100.0","0"
"132915","2707755","","1","100.0","18060","Bread, rye","GM","0","NONE","100.0","0"
"132916","2707756","","1","100.0","18060","Bread, rye","GM","0","NONE","100.0","306"
"132917","2707757","","1","100.0","18060","Bread, rye","GM","0","NONE","100.0","0"
"132918","2707758","","1","100.0","18060","Bread, rye","GM","0","NONE","100.0","306"
"132919","2707759","","1","100.0","18060","Bread, rye","GM","0","NONE","100.0","0"
"132920","2707760","","1","100.0","18044","Bread, pumpernickel","GM","0","NONE","100.0","0"
"132921","2707761","","1","100.0","18044","Bread, pumpernickel","GM","0","NONE","100.0","306"
"132922","2707762","","1","100.0","18968","Bagels, wheat","GM","0","NONE","100.0","0"
"132923","2707763","","1","100.0","18044","Bread, pumpernickel","GM","0","NONE","100.0","0"
"132924","2707764","","1","100.0","18044","Bread, pumpernickel","GM","0","NONE","100.0","0"
"132925","2707765","","1","100.0","18044","Bread, pumpernickel","GM","0","NONE","100.0","306"
"132926","2707766","","1","100.0","18060","Bread, rye","GM","0","NONE","100.0","0"
"132927","2707767","","1","100.0","18044","Bread, pumpernickel","GM","0","NONE","100.0","0"
"132928","2707768","","1","100.0","18039","Bread, oatmeal","GM","0","NONE","100.0","0"
"132929","2707769","","1","100.0","18039","Bread, oatmeal","GM","0","NONE","100.0","306"
"132930","2707770","","1","100.0","18039","Bread, oatmeal","GM","0","NONE","100.0","0"
"132931","2707771","","1","100.0","18039","Bread, oatmeal","GM","0","NONE","100.0","306"
"132932","2707772","","1","100.0","18968","Bagels, wheat","GM","0","NONE","100.0","0"
"132933","2707773","","1","100.0","18039","Bread, oatmeal","GM","0","NONE","100.0","0"
"132934","2707774","","1","100.0","18039","Bread, oatmeal","GM","0","NONE","100.0","0"
"132935","2707775","","1","90.0","18039","Bread, oatmeal","GM","0","NONE","90.0","0"
"132936","2707775","","2","10.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","10.0","0"
"132937","2707776","","1","100.0","28397","Bread, multi-grain (includes whole-grain)","GM","0","NONE","100.0","306"
"132938","2707777","","1","100.0","28397","Bread, multi-grain (includes whole-grain)","GM","0","NONE","100.0","0"
"132940","2707778","","2","10.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","10.0","0"
"132939","2707778","","1","90.0","28397","Bread, multi-grain (includes whole-grain)","GM","0","NONE","90.0","0"
"132941","2707779","","1","100.0","51601210","Bread, multigrain, with raisins","GM","0","NONE","100.0","306"
"132942","2707780","","1","97.0","18057","Bread, reduced-calorie, white","GM","0","NONE","97.0","0"
"132943","2707780","","2","3.0","20077","Wheat bran, crude","GM","0","NONE","3.0","0"
"132944","2707781","","1","100.0","51602010","Bread, multigrain, reduced calorie and/or high fiber","GM","0","NONE","100.0","306"
"132945","2707782","","1","100.0","18351","Rolls, hamburger or hotdog, mixed-grain","GM","0","NONE","100.0","0"
"132946","2707783","","1","100.0","18351","Rolls, hamburger or hotdog, mixed-grain","GM","0","NONE","100.0","0"
"132947","2707784","","1","100.0","18351","Rolls, hamburger or hotdog, mixed-grain","GM","0","NONE","100.0","0"
"132948","2707785","","1","100.0","18968","Bagels, wheat","GM","0","NONE","100.0","0"
"132950","2707786","","2","10.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","10.0","251"
"132949","2707786","","1","90.0","18968","Bagels, wheat","GM","0","NONE","90.0","0"
"132951","2707787","","1","100.0","18264","Muffins, English, wheat","GM","0","NONE","100.0","0"
"132952","2707788","","1","100.0","18064","Bread, wheat","GM","0","NONE","100.0","0"
"132953","2707789","","1","100.0","51801010","Bread, barley","GM","0","NONE","100.0","306"
"132960","2707790","","7","1.0","18375","Leavening agents, yeast, baker's, active dry","","62993","1/4 oz package","7.0","0"
"132961","2707790","","8","2.0","20083","Flour, bread, white, enriched, unbleached","C","10205","1 cup","274.0","301"
"132957","2707790","","4","1.0","19335","Sugars, granulated","TB","10205","1 cup","12.5","0"
"132954","2707790","","1","0.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","118.5","0"
"132955","2707790","","2","0.5","11100000","Milk, NFS","C","10205","1 cup","122.0","2152"
"132959","2707790","","6","6.406","4615","Shortening, vegetable, household, composite","GM","0","NONE","6.406","0"
"132958","2707790","","5","0.5","1001","Butter, stick, salted","TB","10205","1 cup","7.0","0"
"132962","2707790","","9","1.0","16117","Flour, soy, defatted","C","10205","1 cup","105.0","301"
"132956","2707790","","3","1.5","2047","Salt, table","TS","10205","1 cup","9.0","0"
"132963","2707791","","1","100.0","51804010","Bread, soy","GM","0","NONE","100.0","306"
"132970","2707792","","7","0.5","18375","Leavening agents, yeast, baker's, active dry","","62993","1/4 oz package","3.5","0"
"132969","2707792","","6","6.406","4615","Shortening, vegetable, household, composite","GM","0","NONE","6.406","0"
"132966","2707792","","3","1.5","2047","Salt, table","TS","10205","1 cup","9.0","0"
"132972","2707792","","9","72.0","12037","Seeds, sunflower seed kernels, dry roasted, without salt","GM","0","NONE","72.0","0"
"132965","2707792","","2","0.5","11100000","Milk, NFS","C","10205","1 cup","122.0","2152"
"132967","2707792","","4","1.0","19335","Sugars, granulated","TB","10205","1 cup","12.5","0"
"132964","2707792","","1","0.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","118.5","0"
"132971","2707792","","8","3.0","20083","Flour, bread, white, enriched, unbleached","C","10205","1 cup","411.0","301"
"132968","2707792","","5","0.5","1001","Butter, stick, salted","TB","10205","1 cup","7.0","0"
"132973","2707793","","1","100.0","51805010","Bread, sunflower meal","GM","0","NONE","100.0","306"
"132974","2707794","","1","100.0","28337","Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca","GM","0","NONE","100.0","0"
"132975","2707795","","1","100.0","28337","Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca","GM","0","NONE","100.0","306"
"132979","2707796","","4","1.0","19296","Honey","TS","10205","1 cup","6.667","0"
"132978","2707796","","3","12.0","18375","Leavening agents, yeast, baker's, active dry","GM","0","NONE","12.0","0"
"132980","2707796","","5","0.25","18372","Leavening agents, baking soda","TS","22000","1 teaspoon","1.15","0"
"132981","2707796","","6","1.25","2047","Salt, table","TS","10205","1 cup","7.5","0"
"132977","2707796","","2","3.0","20011","Flour, buckwheat","","10205","1 cup","360.0","301"
"132976","2707796","","1","5.0","14411","Beverages, water, tap, drinking","C","10205","1 cup","1185.0","0"
"132982","2707797","","1","100.0","28337","Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca","GM","0","NONE","100.0","0"
"132983","2707798","","1","100.0","28337","Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca","GM","0","NONE","100.0","306"
"132984","2707799","","1","100.0","28345","Crackers, gluten-free, multi-seeded and multigrain","GM","0","NONE","100.0","0"
"132985","2707800","","1","100.0","28341","Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch","GM","0","NONE","100.0","0"
"132986","2707801","","1","100.0","52103000","Biscuit, from fast food / restaurant","GM","0","NONE","100.0","0"
"132987","2707802","","1","100.0","18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","GM","0","NONE","100.0","0"
"132988","2707803","","1","100.0","21142","Fast food, biscuit","GM","0","NONE","100.0","0"
"132994","2707804","","6","12.0","19335","Sugars, granulated","GM","0","NONE","12.0","0"
"132989","2707804","","1","250.0","20081","Flour, wheat, all-purpose, enriched, bleached","GM","0","NONE","250.0","301"
"132990","2707804","","2","185.0","11100000","Milk, NFS","GM","0","NONE","185.0","2154"
"132993","2707804","","5","6.0","2047","Salt, table","GM","0","NONE","6.0","0"
"132991","2707804","","3","85.0","1145","Butter, stick, unsalted","GM","0","NONE","85.0","0"
"132992","2707804","","4","14.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","GM","0","NONE","14.0","0"
"132996","2707805","","2","5.0","20077","Wheat bran, crude","GM","0","NONE","5.0","0"
"132995","2707805","","1","95.0","21142","Fast food, biscuit","GM","0","NONE","95.0","0"
"132997","2707806","","1","90.0","21142","Fast food, biscuit","GM","0","NONE","90.0","0"
"132998","2707806","","2","10.0","1009","Cheese, cheddar","GM","0","NONE","10.0","1"
"132999","2707807","","1","90.0","21142","Fast food, biscuit","GM","0","NONE","90.0","0"
"133000","2707807","","2","10.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","10.0","0"
"133001","2707808","","1","375.0","20081","Flour, wheat, all-purpose, enriched, bleached","GM","0","NONE","375.0","301"
"133006","2707808","","6","50.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","50.0","101"
"133004","2707808","","4","170.0","1145","Butter, stick, unsalted","GM","0","NONE","170.0","0"
"133002","2707808","","2","23.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","GM","0","NONE","23.0","0"
"133007","2707808","","7","244.0","11100000","Milk, NFS","GM","0","NONE","244.0","2154"
"133005","2707808","","5","100.0","19335","Sugars, granulated","GM","0","NONE","100.0","0"
"133003","2707808","","3","3.0","2047","Salt, table","GM","0","NONE","3.0","0"
"133009","2707809","","2","10.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","10.0","0"
"133008","2707809","","1","90.0","52105100","Scone","GM","0","NONE","90.0","0"
"133010","2707810","","1","100.0","18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","GM","0","NONE","100.0","0"
"133016","2707811","","6","50.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","50.0","101"
"133018","2707811","","8","3.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","42.0","0"
"133013","2707811","","3","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133015","2707811","","5","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133014","2707811","","4","2.0","19335","Sugars, granulated","TB","10205","1 cup","25.0","0"
"133017","2707811","","7","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133011","2707811","","1","1.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","125.0","301"
"133012","2707811","","2","1.0","20022","Cornmeal, degermed, enriched, yellow","C","10205","1 cup","138.0","301"
"133019","2707812","","1","100.0","18085","Bread, stuffing, cornbread, dry mix, prepared","GM","0","NONE","100.0","0"
"133020","2707813","","1","100.0","18279","Muffins, corn, commercially prepared","GM","0","NONE","100.0","0"
"133023","2707814","","3","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133021","2707814","","1","1.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","125.0","301"
"133028","2707814","","8","3.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","42.0","0"
"133025","2707814","","5","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133027","2707814","","7","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133024","2707814","","4","2.0","19335","Sugars, granulated","TB","10205","1 cup","25.0","0"
"133022","2707814","","2","1.0","20022","Cornmeal, degermed, enriched, yellow","C","10205","1 cup","138.0","301"
"133026","2707814","","6","50.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","50.0","101"
"133034","2707815","","6","114.0","20019","Corn flour, masa, unenriched, white","GM","0","NONE","114.0","305"
"133030","2707815","","2","2.0","19335","Sugars, granulated","TB","10205","1 cup","25.0","0"
"133033","2707815","","5","1.0","4518","Oil, corn","TB","10205","1 cup","14.0","0"
"133031","2707815","","3","1.0","2047","Salt, table","TS","10205","1 cup","6.0","0"
"133032","2707815","","4","1.0","14429","Beverages, water, tap, municipal","C","10205","1 cup","237.0","0"
"133029","2707815","","1","1.0","20017","Corn flour, masa, enriched, white","C","10205","1 cup","114.0","305"
"133035","2707816","","1","1.333","14429","Beverages, water, tap, municipal","C","10205","1 cup","315.921","0"
"133039","2707816","","5","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133038","2707816","","4","2.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TS","22000","1 teaspoon","9.2","0"
"133037","2707816","","3","244.0","20022","Cornmeal, degermed, enriched, yellow","GM","0","NONE","244.0","301"
"133036","2707816","","2","17.079","4615","Shortening, vegetable, household, composite","GM","0","NONE","17.079","0"
"133042","2707817","","3","244.0","20022","Cornmeal, degermed, enriched, yellow","GM","0","NONE","244.0","301"
"133040","2707817","","1","1.333","14429","Beverages, water, tap, municipal","C","10205","1 cup","315.921","0"
"133043","2707817","","4","2.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TS","22000","1 teaspoon","9.2","0"
"133044","2707817","","5","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133041","2707817","","2","17.079","4615","Shortening, vegetable, household, composite","GM","0","NONE","17.079","0"
"133045","2707817","","6","29.5","4615","Shortening, vegetable, household, composite","GM","0","NONE","29.5","0"
"133051","2707818","","6","5.0","2047","Salt, table","GM","0","NONE","5.0","0"
"133049","2707818","","4","30.0","4615","Shortening, vegetable, household, composite","GM","0","NONE","30.0","0"
"133048","2707818","","3","300.0","14411","Beverages, water, tap, drinking","GM","0","NONE","300.0","0"
"133046","2707818","","1","50.0","100251","Flour, corn, yellow, fine meal, enriched","GM","0","NONE","50.0","0"
"133047","2707818","","2","200.0","20017","Corn flour, masa, enriched, white","GM","0","NONE","200.0","0"
"133050","2707818","","5","20.0","82101000","Vegetable oil, NFS","GM","0","NONE","20.0","0"
"133052","2707819","","1","100.0","21129","Fast foods, hush puppies","GM","0","NONE","100.0","0"
"133055","2707820","","3","25.625","4615","Shortening, vegetable, household, composite","GM","0","NONE","25.625","0"
"133060","2707820","","8","1.5","2047","Salt, table","TS","10205","1 cup","9.0","0"
"133056","2707820","","4","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133058","2707820","","6","2.0","20022","Cornmeal, degermed, enriched, yellow","C","10205","1 cup","276.0","0"
"133059","2707820","","7","1.0","18372","Leavening agents, baking soda","TS","22000","1 teaspoon","4.6","0"
"133054","2707820","","2","1.0","14429","Beverages, water, tap, municipal","TB","10205","1 cup","14.813","0"
"133053","2707820","","1","488.0","1088","Buttermilk, low fat","GM","0","NONE","488.0","2152"
"133057","2707820","","5","2.0","19335","Sugars, granulated","TB","10205","1 cup","25.0","0"
"133064","2707821","","4","28.2","81102010","Margarine, stick","GM","0","NONE","28.2","0"
"133063","2707821","","3","1.0","2047","Salt, table","TS","10205","1 cup","6.0","0"
"133061","2707821","","1","3.0","11100000","Milk, NFS","C","10205","1 cup","732.0","2152"
"133062","2707821","","2","1.0","20022","Cornmeal, degermed, enriched, yellow","C","10205","1 cup","138.0","301"
"133065","2707821","","5","150.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","150.0","101"
"133066","2707822","","1","50.0","18364","Tortillas, ready-to-bake or -fry, flour, refrigerated","GM","0","NONE","50.0","0"
